Neuron NPO,Completeness,Missing Nodes,Missing Node Name,Missing Edges,Missing Edge Name,Missing Segments,Missing Segment Name,Rendered Edges,Rendered Edge Name
ilxtr:sparc-nlp/mmset1/11,missing,"('ILX:0793700', ())
('ILX:0793699', ())
('ILX:0793701', ())
('ILX:0793619', ())
('ILX:0793335', ())
('ILX:0793618', ())
('ILX:0793698', ())
('ILX:0793617', ())
('ILX:0793697', ())
('UBERON:0002441', ())
('ILX:0793336', ())","('Intermediolateral nucleus of fifth thoracic segment', ())
('Intermediolateral nucleus of fourth thoracic segment', ())
('Intermediolateral nucleus of sixth thoracic segment', ())
('T4 sympathetic chain', ())
('T5 sympathetic chain', ())
('T3 sympathetic chain', ())
('Intermediolateral nucleus of third thoracic segment', ())
('T2 sympathetic chain', ())
('Intermediolateral nucleus of second thoracic segment', ())
('cervicothoracic ganglion', ())
('T6 sympathetic chain', ())","(('ILX:0793208', ()), ('ILX:0793697', ()))
(('ILX:0793619', ()), ('ILX:0793212', ()))
(('ILX:0793617', ()), ('UBERON:0002441', ()))
(('ILX:0793210', ()), ('ILX:0793698', ()))
(('ILX:0793335', ()), ('ILX:0786141', ()))
(('ILX:0793208', ()), ('ILX:0793699', ()))
(('ILX:0793335', ()), ('ILX:0786722', ()))
(('ILX:0793209', ()), ('ILX:0793698', ()))
(('ILX:0793210', ()), ('ILX:0793697', ()))
(('ILX:0793618', ()), ('ILX:0786141', ()))
(('ILX:0793618', ()), ('ILX:0786722', ()))
(('ILX:0793212', ()), ('ILX:0793700', ()))
(('ILX:0793335', ()), ('ILX:0793212', ()))
(('ILX:0793209', ()), ('ILX:0793697', ()))
(('ILX:0793211', ()), ('ILX:0793698', ()))
(('ILX:0793208', ()), ('ILX:0793619', ()))
(('ILX:0793336', ()), ('ILX:0786228', ()))
(('ILX:0793618', ()), ('ILX:0793212', ()))
(('ILX:0793619', ()), ('ILX:0793209', ()))
(('ILX:0793211', ()), ('ILX:0793697', ()))
(('ILX:0793208', ()), ('ILX:0793700', ()))
(('ILX:0793619', ()), ('ILX:0786272', ()))
(('ILX:0793335', ()), ('ILX:0793210', ()))
(('ILX:0793619', ()), ('ILX:0786228', ()))
(('ILX:0793617', ()), ('ILX:0786272', ()))
(('ILX:0793619', ()), ('ILX:0793211', ()))
(('ILX:0793617', ()), ('ILX:0786228', ()))
(('ILX:0793618', ()), ('ILX:0793210', ()))
(('ILX:0793211', ()), ('ILX:0793699', ()))
(('ILX:0793336', ()), ('ILX:0786141', ()))
(('ILX:0793336', ()), ('ILX:0786722', ()))
(('ILX:0793208', ()), ('ILX:0793336', ()))
(('ILX:0793210', ()), ('ILX:0793700', ()))
(('ILX:0793208', ()), ('ILX:0793617', ()))
(('ILX:0793619', ()), ('ILX:0786141', ()))
(('ILX:0793335', ()), ('ILX:0793209', ()))
(('ILX:0793212', ()), ('ILX:0793699', ()))
(('ILX:0793617', ()), ('ILX:0786141', ()))
(('ILX:0793335', ()), ('ILX:0786272', ()))
(('ILX:0793619', ()), ('UBERON:0002441', ()))
(('ILX:0793209', ()), ('ILX:0793700', ()))
(('ILX:0793617', ()), ('ILX:0786722', ()))
(('ILX:0793336', ()), ('ILX:0793212', ()))
(('ILX:0793335', ()), ('ILX:0786228', ()))
(('ILX:0793335', ()), ('ILX:0793211', ()))
(('ILX:0793618', ()), ('ILX:0793209', ()))
(('ILX:0793618', ()), ('ILX:0786272', ()))
(('ILX:0793618', ()), ('ILX:0786228', ()))
(('ILX:0793211', ()), ('ILX:0793700', ()))
(('ILX:0793618', ()), ('ILX:0793211', ()))
(('ILX:0793617', ()), ('ILX:0793212', ()))
(('ILX:0793212', ()), ('ILX:0793701', ()))
(('ILX:0793336', ()), ('ILX:0793210', ()))
(('ILX:0793619', ()), ('ILX:0793210', ()))
(('ILX:0793335', ()), ('UBERON:0002441', ()))
(('ILX:0793617', ()), ('ILX:0793210', ()))
(('ILX:0793208', ()), ('ILX:0793701', ()))
(('ILX:0793210', ()), ('ILX:0793699', ()))
(('ILX:0793618', ()), ('UBERON:0002441', ()))
(('ILX:0793208', ()), ('ILX:0793618', ()))
(('ILX:0793336', ()), ('ILX:0793209', ()))
(('ILX:0793336', ()), ('ILX:0786272', ()))
(('ILX:0793209', ()), ('ILX:0793699', ()))
(('ILX:0793336', ()), ('ILX:0793211', ()))
(('ILX:0793208', ()), ('ILX:0793335', ()))
(('ILX:0793210', ()), ('ILX:0793701', ()))
(('ILX:0793617', ()), ('ILX:0793209', ()))
(('ILX:0793212', ()), ('ILX:0793698', ()))
(('ILX:0793617', ()), ('ILX:0793211', ()))
(('ILX:0793209', ()), ('ILX:0793701', ()))
(('ILX:0793212', ()), ('ILX:0793697', ()))
(('ILX:0793208', ()), ('ILX:0793698', ()))
(('ILX:0793619', ()), ('ILX:0786722', ()))
(('ILX:0793211', ()), ('ILX:0793701', ()))
(('ILX:0793336', ()), ('UBERON:0002441', ()))","(('white communicating ramus of second thoracic spinal nerve', ()), ('Intermediolateral nucleus of second thoracic segment', ()))
(('T4 sympathetic chain', ()), ('white communicating ramus of sixth thoracic spinal nerve', ()))
(('T2 sympathetic chain', ()), ('cervicothoracic ganglion', ()))
(('white communicating ramus of fourth thoracic spinal nerve', ()), ('Intermediolateral nucleus of third thoracic segment', ()))
(('T5 sympathetic chain', ()), ('Fifth thoracic ganglion', ()))
(('white communicating ramus of second thoracic spinal nerve', ()), ('Intermediolateral nucleus of fourth thoracic segment', ()))
(('T5 sympathetic chain', ()), ('Third thoracic ganglion', ()))
(('white communicating ramus of third thoracic spinal nerve', ()), ('Intermediolateral nucleus of third thoracic segment', ()))
(('white communicating ramus of fourth thoracic spinal nerve', ()), ('Intermediolateral nucleus of second thoracic segment', ()))
(('T3 sympathetic chain', ()), ('Fifth thoracic ganglion', ()))
(('T3 sympathetic chain', ()), ('Third thoracic ganglion', ()))
(('white communicating ramus of sixth thoracic spinal nerve', ()), ('Intermediolateral nucleus of fifth thoracic segment', ()))
(('T5 sympathetic chain', ()), ('white communicating ramus of sixth thoracic spinal nerve', ()))
(('white communicating ramus of third thoracic spinal nerve', ()), ('Intermediolateral nucleus of second thoracic segment', ()))
(('white communicating ramus of fifth thoracic spinal nerve', ()), ('Intermediolateral nucleus of third thoracic segment', ()))
(('white communicating ramus of second thoracic spinal nerve', ()), ('T4 sympathetic chain', ()))
(('T6 sympathetic chain', ()), ('Second thoracic ganglion', ()))
(('T3 sympathetic chain', ()), ('white communicating ramus of sixth thoracic spinal nerve', ()))
(('T4 sympathetic chain', ()), ('white communicating ramus of third thoracic spinal nerve', ()))
(('white communicating ramus of fifth thoracic spinal nerve', ()), ('Intermediolateral nucleus of second thoracic segment', ()))
(('white communicating ramus of second thoracic spinal nerve', ()), ('Intermediolateral nucleus of fifth thoracic segment', ()))
(('T4 sympathetic chain', ()), ('Fourth thoracic ganglion', ()))
(('T5 sympathetic chain', ()), ('white communicating ramus of fourth thoracic spinal nerve', ()))
(('T4 sympathetic chain', ()), ('Second thoracic ganglion', ()))
(('T2 sympathetic chain', ()), ('Fourth thoracic ganglion', ()))
(('T4 sympathetic chain', ()), ('white communicating ramus of fifth thoracic spinal nerve', ()))
(('T2 sympathetic chain', ()), ('Second thoracic ganglion', ()))
(('T3 sympathetic chain', ()), ('white communicating ramus of fourth thoracic spinal nerve', ()))
(('white communicating ramus of fifth thoracic spinal nerve', ()), ('Intermediolateral nucleus of fourth thoracic segment', ()))
(('T6 sympathetic chain', ()), ('Fifth thoracic ganglion', ()))
(('T6 sympathetic chain', ()), ('Third thoracic ganglion', ()))
(('white communicating ramus of second thoracic spinal nerve', ()), ('T6 sympathetic chain', ()))
(('white communicating ramus of fourth thoracic spinal nerve', ()), ('Intermediolateral nucleus of fifth thoracic segment', ()))
(('white communicating ramus of second thoracic spinal nerve', ()), ('T2 sympathetic chain', ()))
(('T4 sympathetic chain', ()), ('Fifth thoracic ganglion', ()))
(('T5 sympathetic chain', ()), ('white communicating ramus of third thoracic spinal nerve', ()))
(('white communicating ramus of sixth thoracic spinal nerve', ()), ('Intermediolateral nucleus of fourth thoracic segment', ()))
(('T2 sympathetic chain', ()), ('Fifth thoracic ganglion', ()))
(('T5 sympathetic chain', ()), ('Fourth thoracic ganglion', ()))
(('T4 sympathetic chain', ()), ('cervicothoracic ganglion', ()))
(('white communicating ramus of third thoracic spinal nerve', ()), ('Intermediolateral nucleus of fifth thoracic segment', ()))
(('T2 sympathetic chain', ()), ('Third thoracic ganglion', ()))
(('T6 sympathetic chain', ()), ('white communicating ramus of sixth thoracic spinal nerve', ()))
(('T5 sympathetic chain', ()), ('Second thoracic ganglion', ()))
(('T5 sympathetic chain', ()), ('white communicating ramus of fifth thoracic spinal nerve', ()))
(('T3 sympathetic chain', ()), ('white communicating ramus of third thoracic spinal nerve', ()))
(('T3 sympathetic chain', ()), ('Fourth thoracic ganglion', ()))
(('T3 sympathetic chain', ()), ('Second thoracic ganglion', ()))
(('white communicating ramus of fifth thoracic spinal nerve', ()), ('Intermediolateral nucleus of fifth thoracic segment', ()))
(('T3 sympathetic chain', ()), ('white communicating ramus of fifth thoracic spinal nerve', ()))
(('T2 sympathetic chain', ()), ('white communicating ramus of sixth thoracic spinal nerve', ()))
(('white communicating ramus of sixth thoracic spinal nerve', ()), ('Intermediolateral nucleus of sixth thoracic segment', ()))
(('T6 sympathetic chain', ()), ('white communicating ramus of fourth thoracic spinal nerve', ()))
(('T4 sympathetic chain', ()), ('white communicating ramus of fourth thoracic spinal nerve', ()))
(('T5 sympathetic chain', ()), ('cervicothoracic ganglion', ()))
(('T2 sympathetic chain', ()), ('white communicating ramus of fourth thoracic spinal nerve', ()))
(('white communicating ramus of second thoracic spinal nerve', ()), ('Intermediolateral nucleus of sixth thoracic segment', ()))
(('white communicating ramus of fourth thoracic spinal nerve', ()), ('Intermediolateral nucleus of fourth thoracic segment', ()))
(('T3 sympathetic chain', ()), ('cervicothoracic ganglion', ()))
(('white communicating ramus of second thoracic spinal nerve', ()), ('T3 sympathetic chain', ()))
(('T6 sympathetic chain', ()), ('white communicating ramus of third thoracic spinal nerve', ()))
(('T6 sympathetic chain', ()), ('Fourth thoracic ganglion', ()))
(('white communicating ramus of third thoracic spinal nerve', ()), ('Intermediolateral nucleus of fourth thoracic segment', ()))
(('T6 sympathetic chain', ()), ('white communicating ramus of fifth thoracic spinal nerve', ()))
(('white communicating ramus of second thoracic spinal nerve', ()), ('T5 sympathetic chain', ()))
(('white communicating ramus of fourth thoracic spinal nerve', ()), ('Intermediolateral nucleus of sixth thoracic segment', ()))
(('T2 sympathetic chain', ()), ('white communicating ramus of third thoracic spinal nerve', ()))
(('white communicating ramus of sixth thoracic spinal nerve', ()), ('Intermediolateral nucleus of third thoracic segment', ()))
(('T2 sympathetic chain', ()), ('white communicating ramus of fifth thoracic spinal nerve', ()))
(('white communicating ramus of third thoracic spinal nerve', ()), ('Intermediolateral nucleus of sixth thoracic segment', ()))
(('white communicating ramus of sixth thoracic spinal nerve', ()), ('Intermediolateral nucleus of second thoracic segment', ()))
(('white communicating ramus of second thoracic spinal nerve', ()), ('Intermediolateral nucleus of third thoracic segment', ()))
(('T4 sympathetic chain', ()), ('Third thoracic ganglion', ()))
(('white communicating ramus of fifth thoracic spinal nerve', ()), ('Intermediolateral nucleus of sixth thoracic segment', ()))
(('T6 sympathetic chain', ()), ('cervicothoracic ganglion', ()))",,,,
ilxtr:neuron-type-splen-1,missing,,,"(('UBERON:0018680', ()), ('UBERON:0006456', ()))
(('UBERON:0006453', ()), ('UBERON:0018680', ()))
(('UBERON:0018680', ()), ('UBERON:0006455', ()))
(('UBERON:0018680', ()), ('ILX:0793082', ()))
(('UBERON:0018680', ()), ('UBERON:0006454', ()))","(('greater splanchnic nerve', ()), ('eighth thoracic spinal cord segment', ()))
(('fifth thoracic spinal cord segment', ()), ('greater splanchnic nerve', ()))
(('greater splanchnic nerve', ()), ('seventh thoracic spinal cord segment', ()))
(('greater splanchnic nerve', ()), ('celiac ganglion- superior mesenteric ganglion complex', ()))
(('greater splanchnic nerve', ()), ('sixth thoracic spinal cord segment', ()))","('UBERON:0018680', ())","('greater splanchnic nerve', ())",,
ilxtr:sparc-nlp/mmset4/7,missing,"('ILX:0793700', ())
('ILX:0793814', ())
('ILX:0793701', ())
('ILX:0793811', ())
('ILX:0793817', ())
('ILX:0793818', ())
('ILX:0793821', ())
('ILX:0793816', ())
('ILX:0793819', ())
('ILX:0793812', ())
('ILX:0793699', ())
('ILX:0793813', ())
('ILX:0793815', ())","('Intermediolateral nucleus of fifth thoracic segment', ())
('Intermediolateral nucleus of tenth thoracic segment', ())
('Intermediolateral nucleus of sixth thoracic segment', ())
('Intermediolateral nucleus of seventh thoracic segment', ())
('Intermediolateral nucleus of thirteenth thoracic segment', ())
('Intermediolateral nucleus of first lumbar segment', ())
('prevertebral sympathetic ganglion in abdominal aortic plexus', ())
('Intermediolateral nucleus of twelfth thoracic segment', ())
('Intermediolateral nucleus of second lumbar segment', ())
('Intermediolateral nucleus of eighth thoracic segment', ())
('Intermediolateral nucleus of fourth thoracic segment', ())
('Intermediolateral nucleus of ninth thoracic segment', ())
('Intermediolateral nucleus of eleventh thoracic segment', ())","(('UBERON:0018681', ()), ('ILX:0793819', ()))
(('UBERON:0018681', ()), ('ILX:0793701', ()))
(('UBERON:0018680', ()), ('ILX:0793821', ()))
(('UBERON:0018681', ()), ('ILX:0793813', ()))
(('ILX:0793821', ()), ('UBERON:0018681', ()))
(('UBERON:0018680', ()), ('ILX:0793815', ()))
(('UBERON:0018680', ()), ('ILX:0793700', ()))
(('UBERON:0018680', ()), ('ILX:0793812', ()))
(('UBERON:0018680', ()), ('ILX:0793811', ()))
(('UBERON:0018680', ()), ('ILX:0793816', ()))
(('UBERON:0018680', ()), ('ILX:0793817', ()))
(('UBERON:0018680', ()), ('ILX:0793818', ()))
(('UBERON:0018680', ()), ('ILX:0793814', ()))
(('UBERON:0018680', ()), ('ILX:0793699', ()))
(('UBERON:0018681', ()), ('ILX:0793815', ()))
(('UBERON:0018681', ()), ('ILX:0793812', ()))
(('UBERON:0018681', ()), ('ILX:0793816', ()))
(('UBERON:0018681', ()), ('ILX:0793700', ()))
(('UBERON:0018681', ()), ('ILX:0793811', ()))
(('UBERON:0018681', ()), ('ILX:0793818', ()))
(('UBERON:0018681', ()), ('ILX:0793817', ()))
(('UBERON:0018681', ()), ('ILX:0793814', ()))
(('UBERON:0018681', ()), ('ILX:0793699', ()))
(('UBERON:0018680', ()), ('ILX:0793701', ()))
(('UBERON:0018680', ()), ('ILX:0793819', ()))
(('UBERON:0018680', ()), ('ILX:0793813', ()))","(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of second lumbar segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of sixth thoracic segment', ()))
(('greater splanchnic nerve', ()), ('prevertebral sympathetic ganglion in abdominal aortic plexus', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of ninth thoracic segment', ()))
(('prevertebral sympathetic ganglion in abdominal aortic plexus', ()), ('lesser splanchnic nerve', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of eleventh thoracic segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of fifth thoracic segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of eighth thoracic segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of seventh thoracic segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of twelfth thoracic segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of thirteenth thoracic segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of first lumbar segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of tenth thoracic segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of fourth thoracic segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of eleventh thoracic segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of eighth thoracic segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of twelfth thoracic segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of fifth thoracic segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of seventh thoracic segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of first lumbar segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of thirteenth thoracic segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of tenth thoracic segment', ()))
(('lesser splanchnic nerve', ()), ('Intermediolateral nucleus of fourth thoracic segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of sixth thoracic segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of second lumbar segment', ()))
(('greater splanchnic nerve', ()), ('Intermediolateral nucleus of ninth thoracic segment', ()))","('UBERON:0018680', ())
('UBERON:0018681', ())","('greater splanchnic nerve', ())
('lesser splanchnic nerve', ())",,
ilxtr:sparc-nlp/mmset2cn/9,missing,"('UBERON:0001826', ())
('UBERON:0003962', ())
('UBERON:0008810', ())","('nasal cavity mucosa', ())
('pterygopalatine ganglion', ())
('nasopalatine nerve', ())","(('UBERON:0008810', ()), ('UBERON:0001826', ()))
(('UBERON:0003962', ()), ('UBERON:0008810', ()))","(('nasopalatine nerve', ()), ('nasal cavity mucosa', ()))
(('pterygopalatine ganglion', ()), ('nasopalatine nerve', ()))",,,,
ilxtr:sparc-nlp/mmset2cn/7,missing,"('UBERON:0001817', ())
('ILX:0793711', ())
('UBERON:0011096', ())
('UBERON:0003962', ())","('lacrimal gland', ())
('Communicating branch of zygomatic nerve', ())
('lacrimal nerve', ())
('pterygopalatine ganglion', ())","(('ILX:0793711', ()), ('UBERON:0011096', ()))
(('UBERON:0003962', ()), ('ILX:0793711', ()))
(('UBERON:0011096', ()), ('UBERON:0001817', ()))","(('Communicating branch of zygomatic nerve', ()), ('lacrimal nerve', ()))
(('pterygopalatine ganglion', ()), ('Communicating branch of zygomatic nerve', ()))
(('lacrimal nerve', ()), ('lacrimal gland', ()))",,,,
ilxtr:sparc-nlp/mmset2cn/6,missing,"('UBERON:0003963', ())
('ILX:0793723', ())","('otic ganglion', ())
('Auriculotemporal nerve', ())","(('UBERON:0003963', ()), ('ILX:0793723', ()))
(('ILX:0793723', ()), ('UBERON:0001831', ()))","(('otic ganglion', ()), ('Auriculotemporal nerve', ()))
(('Auriculotemporal nerve', ()), ('parotid gland', ()))",,,,
ilxtr:sparc-nlp/mmset2cn/5,missing,"('UBERON:0001607', ())
('UBERON:0002058', ())
('UBERON:0022302', ())","('sphincter pupillae', ())
('main ciliary ganglion', ())
('short ciliary nerve', ())","(('UBERON:0022302', ()), ('UBERON:0001607', ()))
(('UBERON:0002058', ()), ('UBERON:0022302', ()))","(('short ciliary nerve', ()), ('sphincter pupillae', ()))
(('main ciliary ganglion', ()), ('short ciliary nerve', ()))",,,,
ilxtr:sparc-nlp/mmset2cn/12,missing,"('UBERON:0002059', ())
('ILX:0793738', ())
('UBERON:0003729', ())","('submandibular ganglion', ())
('Nerve fiber from submandibular ganglion to mouth mucosa', ())
('mouth mucosa', ())","(('ILX:0793738', ()), ('UBERON:0003729', ()))
(('UBERON:0002059', ()), ('ILX:0793738', ()))","(('Nerve fiber from submandibular ganglion to mouth mucosa', ()), ('mouth mucosa', ()))
(('submandibular ganglion', ()), ('Nerve fiber from submandibular ganglion to mouth mucosa', ()))",,,,
ilxtr:sparc-nlp/mmset2cn/11,missing,"('ILX:0793737', ())
('UBERON:0002059', ())","('Nerve fiber from submandibular ganglion to submandibular gland', ())
('submandibular ganglion', ())","(('ILX:0793737', ()), ('UBERON:0001736', ()))
(('UBERON:0002059', ()), ('ILX:0793737', ()))","(('Nerve fiber from submandibular ganglion to submandibular gland', ()), ('submandibular gland', ()))
(('submandibular ganglion', ()), ('Nerve fiber from submandibular ganglion to submandibular gland', ()))",,,,
ilxtr:sparc-nlp/mmset2cn/10,missing,"('UBERON:0002059', ())
('ILX:0793739', ())","('submandibular ganglion', ())
('Nerve fiber from submandibular ganglion to sublingual gland', ())","(('ILX:0793739', ()), ('UBERON:0001832', ()))
(('UBERON:0002059', ()), ('ILX:0793739', ()))","(('Nerve fiber from submandibular ganglion to sublingual gland', ()), ('sublingual gland', ()))
(('submandibular ganglion', ()), ('Nerve fiber from submandibular ganglion to sublingual gland', ()))",,,,
ilxtr:sparc-nlp/semves/8,missing,"('UBERON:0011929', ())","('postganglionic parasympathetic fiber', ())","(('UBERON:0011929', ()), ('UBERON:0000998', ()))
(('UBERON:0011929', ()), ('UBERON:0016508', ()))","(('postganglionic parasympathetic fiber', ()), ('seminal vesicle', ()))
(('postganglionic parasympathetic fiber', ()), ('pelvic ganglion', ()))",,,,
ilxtr:sparc-nlp/mmset1/12,missing,"('ILX:0738444', ())
('ILX:0790497', ())
('ILX:0739303', ())
('ILX:0739304', ())
('UBERON:0002441', ())","('interscapular brown adipose tissue', ())
('Gray communicating ramus of cervicothoracic ganglion to first thoracic spinal nerve', ())
('gray communicating ramus of second thoracic nerve', ())
('gray communicating ramus of third thoracic nerve', ())
('cervicothoracic ganglion', ())","(('ILX:0790497', ()), ('ILX:0784439', ()))
(('UBERON:0002441', ()), ('ILX:0788945', ()))
(('UBERON:0001780', ()), ('ILX:0786141', ()))
(('ILX:0790497', ()), ('ILX:0738444', ()))
(('ILX:0790497', ()), ('ILX:0739304', ()))
(('ILX:0739304', ()), ('ILX:0786141', ()))
(('UBERON:0001780', ()), ('ILX:0786722', ()))
(('ILX:0739303', ()), ('ILX:0786141', ()))
(('ILX:0739304', ()), ('ILX:0786722', ()))
(('ILX:0784439', ()), ('ILX:0786272', ()))
(('ILX:0739303', ()), ('ILX:0786722', ()))
(('ILX:0784439', ()), ('ILX:0786228', ()))
(('UBERON:0001780', ()), ('ILX:0790497', ()))
(('UBERON:0001780', ()), ('UBERON:0002441', ()))
(('ILX:0790497', ()), ('ILX:0788945', ()))
(('UBERON:0001780', ()), ('ILX:0786272', ()))
(('ILX:0788945', ()), ('ILX:0786141', ()))
(('ILX:0739304', ()), ('ILX:0786272', ()))
(('UBERON:0001780', ()), ('ILX:0786228', ()))
(('ILX:0788945', ()), ('ILX:0786722', ()))
(('UBERON:0002441', ()), ('ILX:0739303', ()))
(('ILX:0739304', ()), ('ILX:0786228', ()))
(('UBERON:0002441', ()), ('ILX:0784439', ()))
(('ILX:0739303', ()), ('ILX:0786272', ()))
(('UBERON:0002441', ()), ('ILX:0739304', ()))
(('ILX:0784439', ()), ('ILX:0786722', ()))
(('ILX:0739303', ()), ('ILX:0786228', ()))
(('ILX:0784439', ()), ('ILX:0786141', ()))
(('ILX:0788945', ()), ('ILX:0786272', ()))
(('ILX:0790497', ()), ('ILX:0739303', ()))
(('ILX:0788945', ()), ('ILX:0786228', ()))","(('Gray communicating ramus of cervicothoracic ganglion to first thoracic spinal nerve', ()), ('gray communicating ramus of the fifth thoracic nerve', ()))
(('cervicothoracic ganglion', ()), ('gray communicating ramus of the fourth thoracic nerve', ()))
(('spinal nerve', ()), ('Fifth thoracic ganglion', ()))
(('Gray communicating ramus of cervicothoracic ganglion to first thoracic spinal nerve', ()), ('interscapular brown adipose tissue', ()))
(('Gray communicating ramus of cervicothoracic ganglion to first thoracic spinal nerve', ()), ('gray communicating ramus of third thoracic nerve', ()))
(('gray communicating ramus of third thoracic nerve', ()), ('Fifth thoracic ganglion', ()))
(('spinal nerve', ()), ('Third thoracic ganglion', ()))
(('gray communicating ramus of second thoracic nerve', ()), ('Fifth thoracic ganglion', ()))
(('gray communicating ramus of third thoracic nerve', ()), ('Third thoracic ganglion', ()))
(('gray communicating ramus of the fifth thoracic nerve', ()), ('Fourth thoracic ganglion', ()))
(('gray communicating ramus of second thoracic nerve', ()), ('Third thoracic ganglion', ()))
(('gray communicating ramus of the fifth thoracic nerve', ()), ('Second thoracic ganglion', ()))
(('spinal nerve', ()), ('Gray communicating ramus of cervicothoracic ganglion to first thoracic spinal nerve', ()))
(('spinal nerve', ()), ('cervicothoracic ganglion', ()))
(('Gray communicating ramus of cervicothoracic ganglion to first thoracic spinal nerve', ()), ('gray communicating ramus of the fourth thoracic nerve', ()))
(('spinal nerve', ()), ('Fourth thoracic ganglion', ()))
(('gray communicating ramus of the fourth thoracic nerve', ()), ('Fifth thoracic ganglion', ()))
(('gray communicating ramus of third thoracic nerve', ()), ('Fourth thoracic ganglion', ()))
(('spinal nerve', ()), ('Second thoracic ganglion', ()))
(('gray communicating ramus of the fourth thoracic nerve', ()), ('Third thoracic ganglion', ()))
(('cervicothoracic ganglion', ()), ('gray communicating ramus of second thoracic nerve', ()))
(('gray communicating ramus of third thoracic nerve', ()), ('Second thoracic ganglion', ()))
(('cervicothoracic ganglion', ()), ('gray communicating ramus of the fifth thoracic nerve', ()))
(('gray communicating ramus of second thoracic nerve', ()), ('Fourth thoracic ganglion', ()))
(('cervicothoracic ganglion', ()), ('gray communicating ramus of third thoracic nerve', ()))
(('gray communicating ramus of the fifth thoracic nerve', ()), ('Third thoracic ganglion', ()))
(('gray communicating ramus of second thoracic nerve', ()), ('Second thoracic ganglion', ()))
(('gray communicating ramus of the fifth thoracic nerve', ()), ('Fifth thoracic ganglion', ()))
(('gray communicating ramus of the fourth thoracic nerve', ()), ('Fourth thoracic ganglion', ()))
(('Gray communicating ramus of cervicothoracic ganglion to first thoracic spinal nerve', ()), ('gray communicating ramus of second thoracic nerve', ()))
(('gray communicating ramus of the fourth thoracic nerve', ()), ('Second thoracic ganglion', ()))",,,,
ilxtr:sparc-nlp/semves/6,missing,"('UBERON:0004665', ())
('UBERON:0011926', ())","('muscular coat of seminal vesicle', ())
('postganglionic sympathetic fiber', ())","(('UBERON:0011926', ()), ('UBERON:0016508', ()))
(('UBERON:0011926', ()), ('UBERON:0004665', ()))","(('postganglionic sympathetic fiber', ()), ('pelvic ganglion', ()))
(('postganglionic sympathetic fiber', ()), ('muscular coat of seminal vesicle', ()))",,,,
ilxtr:neuron-type-sdcol-p,missing,,,"(('ILX:0793659', ('UBERON:0001158',)), ('ILX:0770759', ('UBERON:0001158',)))","(('Submucosal nerve plexus of descending colon', ('descending colon',)), ('Lamina propria mucosae of descending colon', ('descending colon',)))",,,,
