Neuron NPO,Completeness,Missing Nodes,Missing Node Name,Missing Edges,Missing Edge Name,Missing Segments,Missing Segment Name,Rendered Edges,Rendered Edge Name
ilxtr:neuron-type-aacar-5,partial,"('ILX:0793363', ())
('ILX:0785971', ())","('Interganglionic branch of inferior cervical ganglion to vertebral ganglion', ())
('ventral root of the fifth sacral spinal cord segment', ())","(('ILX:0777094', ()), ('ILX:0774266', ()))
(('UBERON:0001990', ()), ('ILX:0793363', ()))
(('ILX:0786722', ()), ('ILX:0793209', ()))
(('UBERON:0006453', ()), ('ILX:0790146', ()))
(('UBERON:0016578', ()), ('UBERON:0006452', ()))
(('ILX:0786272', ()), ('ILX:0777096', ()))
(('ILX:0786228', ()), ('ILX:0777094', ()))
(('UBERON:0006457', ()), ('ILX:0787722', ()))
(('ILX:0789894', ()), ('ILX:0793208', ()))
(('UBERON:0016578', ()), ('UBERON:0006459', ()))
(('ILX:0793212', ()), ('ILX:0789947', ()))
(('ILX:0791062', ()), ('ILX:0793212', ()))
(('ILX:0777096', ()), ('ILX:0786722', ()))
(('ILX:0793234', ()), ('UBERON:0001990', ()))
(('ILX:0774266', ()), ('ILX:0785971', ()))
(('ILX:0786272', ()), ('ILX:0777097', ()))
(('ILX:0784804', ()), ('ILX:0793209', ()))
(('ILX:0787722', ()), ('ILX:0785971', ()))
(('UBERON:0016578', ()), ('UBERON:0006457', ()))
(('ILX:0792838', ()), ('ILX:0793210', ()))
(('ILX:0786228', ()), ('ILX:0793208', ()))
(('ILX:0786141', ()), ('ILX:0777097', ()))
(('ILX:0786141', ()), ('ILX:0777098', ()))
(('ILX:0793210', ()), ('ILX:0786272', ()))
(('ILX:0777095', ()), ('ILX:0786228', ()))
(('UBERON:0006459', ()), ('ILX:0784804', ()))
(('ILX:0793363', ()), ('UBERON:0001989', ()))
(('UBERON:0016578', ()), ('UBERON:0006453', ()))
(('UBERON:0016578', ()), ('UBERON:0006454', ()))
(('UBERON:0006458', ()), ('ILX:0789894', ()))
(('UBERON:0016578', ()), ('UBERON:0006458', ()))
(('ILX:0786722', ()), ('ILX:0777095', ()))
(('UBERON:0006454', ()), ('ILX:0791062', ()))
(('ILX:0793233', ()), ('UBERON:0002440', ()))
(('UBERON:0002440', ()), ('ILX:0793234', ()))
(('ILX:0774266', ()), ('ILX:0793233', ()))
(('ILX:0789947', ()), ('ILX:0777098', ()))
(('UBERON:0006452', ()), ('ILX:0792838', ()))
(('ILX:0790146', ()), ('ILX:0793211', ()))
(('ILX:0793211', ()), ('ILX:0786141', ()))","(('T1 - T2 interganglionic segment of the sympathetic chain', ()), ('T1 sympathetic ganglion', ()))
(('middle cervical ganglion', ()), ('Interganglionic branch of inferior cervical ganglion to vertebral ganglion', ()))
(('Third thoracic ganglion', ()), ('white communicating ramus of third thoracic spinal nerve', ()))
(('fifth thoracic spinal cord segment', ()), ('ventral root of the fifth thoracic spinal cord segment', ()))
(('lamina VII of gray matter of spinal cord', ()), ('fourth thoracic spinal cord segment', ()))
(('Fourth thoracic ganglion', ()), ('T3 - T4 interganglionic segment of the sympathetic chain', ()))
(('Second thoracic ganglion', ()), ('T1 - T2 interganglionic segment of the sympathetic chain', ()))
(('first thoracic spinal cord segment', ()), ('ventral root of the first thoracic spinal cord segment', ()))
(('ventral root of the second thoracic spinal cord segment', ()), ('white communicating ramus of second thoracic spinal nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('third thoracic spinal cord segment', ()))
(('white communicating ramus of sixth thoracic spinal nerve', ()), ('Sixth thoracic ganglion', ()))
(('ventral root of the sixth thoracic spinal cord segment', ()), ('white communicating ramus of sixth thoracic spinal nerve', ()))
(('T3 - T4 interganglionic segment of the sympathetic chain', ()), ('Third thoracic ganglion', ()))
(('Interganglionic branch of inferior cervical ganglion to middle cervical ganglion', ()), ('middle cervical ganglion', ()))
(('T1 sympathetic ganglion', ()), ('ventral root of the fifth sacral spinal cord segment', ()))
(('Fourth thoracic ganglion', ()), ('T4 - T5 interganglionic segment of the sympathetic chain', ()))
(('ventral root of the third thoracic spinal cord segment', ()), ('white communicating ramus of third thoracic spinal nerve', ()))
(('ventral root of the first thoracic spinal cord segment', ()), ('ventral root of the fifth sacral spinal cord segment', ()))
(('lamina VII of gray matter of spinal cord', ()), ('first thoracic spinal cord segment', ()))
(('ventral root of the fourth thoracic spinal cord segment', ()), ('white communicating ramus of fourth thoracic spinal nerve', ()))
(('Second thoracic ganglion', ()), ('white communicating ramus of second thoracic spinal nerve', ()))
(('Fifth thoracic ganglion', ()), ('T4 - T5 interganglionic segment of the sympathetic chain', ()))
(('Fifth thoracic ganglion', ()), ('T5 - T6 interganglionic segment of the sympathetic chain', ()))
(('white communicating ramus of fourth thoracic spinal nerve', ()), ('Fourth thoracic ganglion', ()))
(('T2 - T3 interganglionic segment of the sympathetic chain', ()), ('Second thoracic ganglion', ()))
(('third thoracic spinal cord segment', ()), ('ventral root of the third thoracic spinal cord segment', ()))
(('Interganglionic branch of inferior cervical ganglion to vertebral ganglion', ()), ('superior cervical ganglion', ()))
(('lamina VII of gray matter of spinal cord', ()), ('fifth thoracic spinal cord segment', ()))
(('lamina VII of gray matter of spinal cord', ()), ('sixth thoracic spinal cord segment', ()))
(('second thoracic spinal cord segment', ()), ('ventral root of the second thoracic spinal cord segment', ()))
(('lamina VII of gray matter of spinal cord', ()), ('second thoracic spinal cord segment', ()))
(('Third thoracic ganglion', ()), ('T2 - T3 interganglionic segment of the sympathetic chain', ()))
(('sixth thoracic spinal cord segment', ()), ('ventral root of the sixth thoracic spinal cord segment', ()))
(('Interganglionic branch of inferior cervical ganglion to first thoracic ganglion', ()), ('inferior cervical ganglion', ()))
(('inferior cervical ganglion', ()), ('Interganglionic branch of inferior cervical ganglion to middle cervical ganglion', ()))
(('T1 sympathetic ganglion', ()), ('Interganglionic branch of inferior cervical ganglion to first thoracic ganglion', ()))
(('Sixth thoracic ganglion', ()), ('T5 - T6 interganglionic segment of the sympathetic chain', ()))
(('fourth thoracic spinal cord segment', ()), ('ventral root of the fourth thoracic spinal cord segment', ()))
(('ventral root of the fifth thoracic spinal cord segment', ()), ('white communicating ramus of fifth thoracic spinal nerve', ()))
(('white communicating ramus of fifth thoracic spinal nerve', ()), ('Fifth thoracic ganglion', ()))",,,"(('ILX:0774266', ()), (None, ()))
(('ILX:0786141', ()), ('ILX:0789947', ()))
(('ILX:0786228', ()), (None, ()))
(('ILX:0789947', ()), (None, ()))
(('UBERON:0000948', ()), ('ILX:0793556', ()))
(('ILX:0774266', ()), ('UBERON:0002440', ()))
(('ILX:0786722', ()), ('ILX:0793550', ()))
(('ILX:0786722', ()), ('UBERON:0000948', ()))
(('UBERON:0001990', ()), ('UBERON:0000388', ()))
(('ILX:0786272', ()), ('ILX:0793550', ()))
(('ILX:0786272', ()), ('UBERON:0000948', ()))
(('ILX:0786141', ()), ('ILX:0793550', ()))
(('ILX:0793555', ()), ('UBERON:0000948', ()))
(('ILX:0786228', ()), ('ILX:0774266', ()))
(('ILX:0786141', ()), ('UBERON:0000948', ()))
(('ILX:0786722', ()), (None, ()))
(('ILX:0786722', ()), ('ILX:0786272', ()))
(('ILX:0786722', ()), ('ILX:0786228', ()))
(('ILX:0774266', ()), ('ILX:0793550', ()))
(('UBERON:0002440', ()), ('UBERON:0001990', ()))
(('ILX:0774266', ()), ('UBERON:0000948', ()))
(('ILX:0786272', ()), (None, ()))
(('ILX:0786272', ()), ('ILX:0786141', ()))
(('ILX:0786228', ()), ('ILX:0793550', ()))
((None, ()), ('UBERON:0016578', ()))
(('ILX:0786141', ()), (None, ()))
(('ILX:0786228', ()), ('UBERON:0000948', ()))
(('ILX:0789947', ()), ('ILX:0793550', ()))
(('ILX:0789947', ()), ('UBERON:0000948', ()))","(('T1 sympathetic ganglion', ()), (None, ()))
(('Fifth thoracic ganglion', ()), ('Sixth thoracic ganglion', ()))
(('Second thoracic ganglion', ()), (None, ()))
(('Sixth thoracic ganglion', ()), (None, ()))
(('heart', ()), ('ventricular intrinsic cardiac ganglion', ()))
(('T1 sympathetic ganglion', ()), ('inferior cervical ganglion', ()))
(('Third thoracic ganglion', ()), ('mediastinal ganglion', ()))
(('Third thoracic ganglion', ()), ('heart', ()))
(('middle cervical ganglion', ()), ('epiglottis', ()))
(('Fourth thoracic ganglion', ()), ('mediastinal ganglion', ()))
(('Fourth thoracic ganglion', ()), ('heart', ()))
(('Fifth thoracic ganglion', ()), ('mediastinal ganglion', ()))
(('Atrial intrinsic cardiac ganglion', ()), ('heart', ()))
(('Second thoracic ganglion', ()), ('T1 sympathetic ganglion', ()))
(('Fifth thoracic ganglion', ()), ('heart', ()))
(('Third thoracic ganglion', ()), (None, ()))
(('Third thoracic ganglion', ()), ('Fourth thoracic ganglion', ()))
(('Third thoracic ganglion', ()), ('Second thoracic ganglion', ()))
(('T1 sympathetic ganglion', ()), ('mediastinal ganglion', ()))
(('inferior cervical ganglion', ()), ('middle cervical ganglion', ()))
(('T1 sympathetic ganglion', ()), ('heart', ()))
(('Fourth thoracic ganglion', ()), (None, ()))
(('Fourth thoracic ganglion', ()), ('Fifth thoracic ganglion', ()))
(('Second thoracic ganglion', ()), ('mediastinal ganglion', ()))
((None, ()), ('lamina VII of gray matter of spinal cord', ()))
(('Fifth thoracic ganglion', ()), (None, ()))
(('Second thoracic ganglion', ()), ('heart', ()))
(('Sixth thoracic ganglion', ()), ('mediastinal ganglion', ()))
(('Sixth thoracic ganglion', ()), ('heart', ()))"
ilxtr:neuron-type-aacar-13,partial,,,"(('UBERON:0002846', ()), ('UBERON:0006458', ()))
(('UBERON:0002348', ()), ('UBERON:0002844', ()))
(('UBERON:0002348', ()), ('UBERON:0007711', ()))
(('UBERON:0002843', ()), ('UBERON:0006493', ()))
(('UBERON:0002348', ()), ('UBERON:0002845', ()))
(('UBERON:0002348', ()), ('UBERON:0002849', ()))
(('UBERON:0002348', ()), ('UBERON:0002848', ()))
(('UBERON:0002348', ()), ('UBERON:0002847', ()))
(('UBERON:0002849', ()), ('UBERON:0006454', ()))
(('UBERON:0002348', ()), ('UBERON:0002846', ()))
(('UBERON:0002348', ()), ('UBERON:0007712', ()))
(('UBERON:0002847', ()), ('UBERON:0006459', ()))
(('UBERON:0007711', ()), ('UBERON:0006492', ()))
(('UBERON:0002844', ()), ('UBERON:0006470', ()))
(('UBERON:0002848', ()), ('UBERON:0006453', ()))
(('UBERON:0002843', ()), ('UBERON:0002348', ()))
(('UBERON:0007712', ()), ('UBERON:0006452', ()))
(('UBERON:0002845', ()), ('UBERON:0006457', ()))","(('second thoracic dorsal root ganglion', ()), ('second thoracic spinal cord segment', ()))
(('epicardium', ()), ('eighth cervical dorsal root ganglion', ()))
(('epicardium', ()), ('sixth cervical dorsal root ganglion', ()))
(('seventh cervical dorsal root ganglion', ()), ('C7 segment of cervical spinal cord', ()))
(('epicardium', ()), ('first thoracic dorsal root ganglion', ()))
(('epicardium', ()), ('sixth thoracic dorsal root ganglion', ()))
(('epicardium', ()), ('fifth thoracic dorsal root ganglion', ()))
(('epicardium', ()), ('third thoracic dorsal root ganglion', ()))
(('sixth thoracic dorsal root ganglion', ()), ('sixth thoracic spinal cord segment', ()))
(('epicardium', ()), ('second thoracic dorsal root ganglion', ()))
(('epicardium', ()), ('fourth thoracic spinal ganglion', ()))
(('third thoracic dorsal root ganglion', ()), ('third thoracic spinal cord segment', ()))
(('sixth cervical dorsal root ganglion', ()), ('C6 segment of cervical spinal cord', ()))
(('eighth cervical dorsal root ganglion', ()), ('C8 segment of cervical spinal cord', ()))
(('fifth thoracic dorsal root ganglion', ()), ('fifth thoracic spinal cord segment', ()))
(('seventh cervical dorsal root ganglion', ()), ('epicardium', ()))
(('fourth thoracic spinal ganglion', ()), ('fourth thoracic spinal cord segment', ()))
(('first thoracic dorsal root ganglion', ()), ('first thoracic spinal cord segment', ()))",,,"((None, ()), ('UBERON:0006458', ()))
((None, ()), ('UBERON:0006457', ()))
((None, ()), ('UBERON:0006470', ()))
((None, ()), ('UBERON:0006459', ()))
(('UBERON:0002348', ()), ('UBERON:0002349', ()))
((None, ()), ('UBERON:0006452', ()))
((None, ()), ('UBERON:0006453', ()))
(('UBERON:0002349', ()), ('UBERON:0002348', ()))
((None, ()), ('UBERON:0002348', ()))
((None, ()), ('UBERON:0006492', ()))
((None, ()), ('UBERON:0006493', ()))
(('UBERON:0002165', ()), ('UBERON:0002349', ()))
((None, ()), ('UBERON:0006454', ()))
(('UBERON:0002349', ()), ('UBERON:0002165', ()))","((None, ()), ('second thoracic spinal cord segment', ()))
((None, ()), ('first thoracic spinal cord segment', ()))
((None, ()), ('C8 segment of cervical spinal cord', ()))
((None, ()), ('third thoracic spinal cord segment', ()))
(('epicardium', ()), ('myocardium', ()))
((None, ()), ('fourth thoracic spinal cord segment', ()))
((None, ()), ('fifth thoracic spinal cord segment', ()))
(('myocardium', ()), ('epicardium', ()))
((None, ()), ('epicardium', ()))
((None, ()), ('C6 segment of cervical spinal cord', ()))
((None, ()), ('C7 segment of cervical spinal cord', ()))
(('endocardium', ()), ('myocardium', ()))
((None, ()), ('sixth thoracic spinal cord segment', ()))
(('myocardium', ()), ('endocardium', ()))"
ilxtr:neuron-type-aacar-12,partial,"('UBERON:0007240', ('UBERON:0001496',))","('tunica adventitia of artery', ('ascending aorta',))","(('UBERON:0007240', ('UBERON:0001496',)), ('UBERON:0002440', ()))
(('UBERON:0001990', ()), ('UBERON:0007240', ('UBERON:0002012',)))
(('UBERON:0001990', ()), ('UBERON:0007240', ('UBERON:0001496',)))
(('UBERON:0007240', ('UBERON:0002012',)), ('UBERON:0002440', ()))","(('tunica adventitia of artery', ('ascending aorta',)), ('inferior cervical ganglion', ()))
(('middle cervical ganglion', ()), ('tunica adventitia of artery', ('pulmonary artery',)))
(('middle cervical ganglion', ()), ('tunica adventitia of artery', ('ascending aorta',)))
(('tunica adventitia of artery', ('pulmonary artery',)), ('inferior cervical ganglion', ()))",,,"(('UBERON:0001990', ()), ('UBERON:0000388', ()))","(('middle cervical ganglion', ()), ('epiglottis', ()))"
ilxtr:neuron-type-aacar-11,partial,"('UBERON:0007240', ('UBERON:0001496',))","('tunica adventitia of artery', ('ascending aorta',))",,,,,"(('UBERON:0002349', ()), ('UBERON:0002165', ()))
(('UBERON:0002348', ()), ('UBERON:0002349', ()))
(('UBERON:0002348', ()), ('UBERON:0007240', ()))
(('UBERON:0001896', ()), ('UBERON:0005363', ()))
(('UBERON:0009050', ()), ('UBERON:0001896', ()))
(('UBERON:0005363', ()), ('UBERON:0002348', ()))","(('myocardium', ()), ('endocardium', ()))
(('epicardium', ()), ('myocardium', ()))
(('epicardium', ()), ('tunica adventitia of artery', ()))
(('medulla oblongata', ()), ('inferior vagus X ganglion', ()))
(('nucleus of solitary tract', ()), ('medulla oblongata', ()))
(('inferior vagus X ganglion', ()), ('epicardium', ()))"
ilxtr:neuron-type-bolew-unbranched-8,partial,,,"(('UBERON:0005363', ()), ('UBERON:0001759', ()))
(('ILX:0738312', ()), ('ILX:0738304', ()))
(('UBERON:0001759', ()), ('UBERON:0001896', ()))
(('UBERON:0001759', ()), ('ILX:0738312', ()))","(('inferior vagus X ganglion', ()), ('vagus nerve', ()))
(('Aortic arch depressor nerve', ()), ('Wall of arch of aorta', ()))
(('vagus nerve', ()), ('medulla oblongata', ()))
(('vagus nerve', ()), ('Aortic arch depressor nerve', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0738316', ()), ('ILX:0738304', ()))
((None, ()), ('ILX:0738304', ()))
(('UBERON:0005363', ()), ('ILX:0738312', ()))
(('UBERON:0009050', ()), ('UBERON:0001896', ()))","(('Aortic arch baroreceptors', ()), ('Wall of arch of aorta', ()))
((None, ()), ('Wall of arch of aorta', ()))
(('inferior vagus X ganglion', ()), ('Aortic arch depressor nerve', ()))
(('nucleus of solitary tract', ()), ('medulla oblongata', ()))"
ilxtr:neuron-type-sdcol-c,partial,,,"(('ILX:0793357', ()), ('UBERON:0002181', ()))
(('ILX:0793632', ()), ('ILX:0771089', ()))
(('UBERON:0006448', ()), ('UBERON:0016578', ()))
(('UBERON:0006448', ()), ('UBERON:0004677', ()))
(('UBERON:0006448', ()), ('UBERON:0016576', ()))
(('UBERON:0006448', ()), ('UBERON:0006118', ()))
(('ILX:0793632', ()), ('UBERON:0002857', ()))
(('UBERON:0006450', ()), ('UBERON:0002181', ()))
(('ILX:0793632', ()), ('UBERON:0002858', ()))
(('ILX:0793632', ()), ('UBERON:0002856', ()))
(('UBERON:0002857', ()), ('UBERON:0006448', ()))
(('ILX:0793632', ()), ('UBERON:0003943', ()))
(('UBERON:0006448', ()), ('UBERON:0002181', ()))
(('UBERON:0002856', ()), ('UBERON:0006450', ()))
(('UBERON:0006447', ()), ('UBERON:0002181', ()))
(('UBERON:0006450', ()), ('UBERON:0016578', ()))
(('UBERON:0006449', ()), ('UBERON:0002181', ()))
(('UBERON:0006450', ()), ('UBERON:0004677', ()))
(('UBERON:0006450', ()), ('UBERON:0016576', ()))
(('ILX:0793359', ()), ('ILX:0793632', ()))
(('UBERON:0006450', ()), ('UBERON:0006118', ()))
(('UBERON:0006451', ()), ('UBERON:0002181', ()))
(('ILX:0793632', ()), ('UBERON:0002859', ()))","(('Thirteenth thoracic spinal cord segment', ()), ('substantia gelatinosa', ()))
(('lumbar colonic nerve', ()), ('Serosa of descending colon', ()))
(('first lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('first lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('first lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('first lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('lumbar colonic nerve', ()), ('first lumbar dorsal root ganglion', ()))
(('second lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('lumbar colonic nerve', ()), ('third lumbar dorsal root ganglion', ()))
(('lumbar colonic nerve', ()), ('second lumbar dorsal root ganglion', ()))
(('first lumbar dorsal root ganglion', ()), ('first lumbar spinal cord segment', ()))
(('lumbar colonic nerve', ()), ('fourth lumbar dorsal root ganglion', ()))
(('first lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('second lumbar dorsal root ganglion', ()), ('second lumbar spinal cord segment', ()))
(('fifth lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('second lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('third lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('second lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('second lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('thirteenth thoracic dorsal root ganglion', ()), ('lumbar colonic nerve', ()))
(('second lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('fourth lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('lumbar colonic nerve', ()), ('fifth lumbar dorsal root ganglion', ()))",,,"(('ILX:0793659', ()), ('ILX:0773760', ()))
(('UBERON:0002181', ()), ('UBERON:0002858', ()))
(('UBERON:0005453', ()), ('UBERON:0002859', ()))
(('ILX:0793657', ()), ('ILX:0776070', ()))
(('UBERON:0006447', ()), ('UBERON:0016578', ()))
((None, ()), ('UBERON:0002181', ()))
(('UBERON:0002181', ()), ('UBERON:0003943', ()))
(('UBERON:0006447', ()), ('UBERON:0004677', ()))
(('ILX:0793359', ()), ('ILX:0793357', ()))
(('UBERON:0006447', ()), ('UBERON:0016576', ()))
(('UBERON:0006447', ()), ('UBERON:0006118', ()))
(('UBERON:0006449', ()), ('UBERON:0004677', ()))
(('UBERON:0006449', ()), ('UBERON:0016578', ()))
(('UBERON:0006449', ()), ('UBERON:0006118', ()))
(('UBERON:0006449', ()), ('UBERON:0016576', ()))
(('UBERON:0006451', ()), ('UBERON:0004677', ()))
(('UBERON:0006451', ()), ('UBERON:0006118', ()))
(('UBERON:0006451', ()), ('UBERON:0016578', ()))
(('UBERON:0006451', ()), ('UBERON:0016576', ()))
(('ILX:0773760', ()), ('ILX:0793657', ()))
(('UBERON:0002181', ()), ('ILX:0793359', ()))
(('UBERON:0005453', ()), ('UBERON:0002858', ()))
(('ILX:0793357', ()), ('UBERON:0016578', ()))
(('UBERON:0005453', ()), ('UBERON:0003943', ()))
(('ILX:0793357', ()), ('UBERON:0004677', ()))
(('ILX:0793357', ()), ('UBERON:0016576', ()))
(('ILX:0793357', ()), ('UBERON:0006118', ()))
(('UBERON:0002181', ()), ('UBERON:0002859', ()))
(('ILX:0770759', ()), ('ILX:0793659', ()))
((None, ()), ('ILX:0771089', ()))
(('ILX:0793632', ()), ('UBERON:0005453', ()))
((None, ()), ('UBERON:0004677', ()))
(('UBERON:0002859', ()), ('UBERON:0006447', ()))
((None, ()), ('UBERON:0006118', ()))
((None, ()), ('UBERON:0016578', ()))
(('UBERON:0003943', ()), ('UBERON:0006451', ()))
(('ILX:0776070', ()), ('ILX:0771089', ()))
((None, ()), ('UBERON:0016576', ()))
(('UBERON:0005453', ()), ('ILX:0793359', ()))
(('UBERON:0002858', ()), ('UBERON:0006449', ()))","(('Submucosal nerve plexus of descending colon', ()), ('Circular muscle layer of descending colon', ()))
(('substantia gelatinosa', ()), ('third lumbar dorsal root ganglion', ()))
(('inferior mesenteric ganglion', ()), ('fifth lumbar dorsal root ganglion', ()))
(('Myenteric nerve plexus of descending colon', ()), ('Longitudinal muscle layer of descending colon', ()))
(('fifth lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
((None, ()), ('substantia gelatinosa', ()))
(('substantia gelatinosa', ()), ('fourth lumbar dorsal root ganglion', ()))
(('fifth lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('thirteenth thoracic dorsal root ganglion', ()), ('Thirteenth thoracic spinal cord segment', ()))
(('fifth lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('fifth lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('third lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('third lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('third lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('third lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('fourth lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('fourth lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('fourth lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('fourth lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('Circular muscle layer of descending colon', ()), ('Myenteric nerve plexus of descending colon', ()))
(('substantia gelatinosa', ()), ('thirteenth thoracic dorsal root ganglion', ()))
(('inferior mesenteric ganglion', ()), ('third lumbar dorsal root ganglion', ()))
(('Thirteenth thoracic spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('inferior mesenteric ganglion', ()), ('fourth lumbar dorsal root ganglion', ()))
(('Thirteenth thoracic spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('Thirteenth thoracic spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('Thirteenth thoracic spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('substantia gelatinosa', ()), ('fifth lumbar dorsal root ganglion', ()))
(('Lamina propria mucosae of descending colon', ()), ('Submucosal nerve plexus of descending colon', ()))
((None, ()), ('Serosa of descending colon', ()))
(('lumbar colonic nerve', ()), ('inferior mesenteric ganglion', ()))
((None, ()), ('spinal cord gray commissure', ()))
(('fifth lumbar dorsal root ganglion', ()), ('fifth lumbar spinal cord segment', ()))
((None, ()), ('lamina I of gray matter of spinal cord', ()))
((None, ()), ('lamina VII of gray matter of spinal cord', ()))
(('fourth lumbar dorsal root ganglion', ()), ('fourth lumbar spinal cord segment', ()))
(('Longitudinal muscle layer of descending colon', ()), ('Serosa of descending colon', ()))
((None, ()), ('lamina V of gray matter of spinal cord', ()))
(('inferior mesenteric ganglion', ()), ('thirteenth thoracic dorsal root ganglion', ()))
(('third lumbar dorsal root ganglion', ()), ('third lumbar spinal cord segment', ()))"
ilxtr:neuron-type-bolew-unbranched-9,partial,,,"(('UBERON:0001759', ()), ('UBERON:0001896', ()))
(('UBERON:0011326', ()), ('ILX:0738326', ()))
(('UBERON:0001759', ()), ('UBERON:0011326', ()))","(('vagus nerve', ()), ('medulla oblongata', ()))
(('superior laryngeal nerve', ()), ('Wall of larynx', ()))
(('vagus nerve', ()), ('superior laryngeal nerve', ()))","('UBERON:0011326', ())","('superior laryngeal nerve', ())","(('ILX:0738317', ()), ('ILX:0738326', ()))
(('UBERON:0001759', ()), ('UBERON:0005363', ()))
(('UBERON:0009050', ()), ('UBERON:0001896', ()))
(('UBERON:0005363', ()), ('UBERON:0001896', ()))","(('Laryngeal mechanoreceptors', ()), ('Wall of larynx', ()))
(('vagus nerve', ()), ('inferior vagus X ganglion', ()))
(('nucleus of solitary tract', ()), ('medulla oblongata', ()))
(('inferior vagus X ganglion', ()), ('medulla oblongata', ()))"
ilxtr:neuron-type-bromo-2,partial,,,"(('UBERON:0001759', ()), ('ILX:0793684', ()))
(('UBERON:0001759', ()), ('ILX:0793765', ()))
(('UBERON:0001896', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('ILX:0793764', ()))
(('UBERON:0001759', ()), ('ILX:0775392', ()))","(('vagus nerve', ()), ('Wall of trachea', ()))
(('vagus nerve', ()), ('Wall of bronchiole', ()))
(('medulla oblongata', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('Wall of bronchus', ()))
(('vagus nerve', ()), ('Wall of terminal bronchiole', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('UBERON:0001719', ()), ('UBERON:0001896', ()))
(('ILX:0793572', ()), ('ILX:0793765', ()))
(('ILX:0793571', ()), ('ILX:0793764', ()))
(('ILX:0793573', ()), ('ILX:0775392', ()))
(('ILX:0793570', ()), ('ILX:0793684', ()))","(('nucleus ambiguus', ()), ('medulla oblongata', ()))
(('bronchiole parasympathetic ganglia', ()), ('Wall of bronchiole', ()))
(('bronchus parasympathetic ganglia', ()), ('Wall of bronchus', ()))
(('terminal bronchiole parasympathetic ganglia', ()), ('Wall of terminal bronchiole', ()))
(('trachea parasympathetic ganglia', ()), ('Wall of trachea', ()))"
ilxtr:neuron-type-pancr-5,partial,"('UBERON:0002384', ('UBERON:0001263',))
('UBERON:0003535', ())
('ILX:0793178', ())","('connective tissue', ('pancreatic acinus',))
('vagus X nerve trunk', ())
('intrapancreatic ganglia', ())","(('UBERON:0003535', ()), ('UBERON:0002384', ('UBERON:0001263',)))
(('UBERON:0001896', ()), ('UBERON:0003535', ()))
(('UBERON:0002384', ('UBERON:0001263',)), ('ILX:0793178', ()))","(('vagus X nerve trunk', ()), ('connective tissue', ('pancreatic acinus',)))
(('medulla oblongata', ()), ('vagus X nerve trunk', ()))
(('connective tissue', ('pancreatic acinus',)), ('intrapancreatic ganglia', ()))",,,"(('UBERON:0002870', ()), ('UBERON:0001896', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('medulla oblongata', ()))"
ilxtr:neuron-type-splen-4,partial,,,"(('UBERON:0005363', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001896', ()))","(('inferior vagus X ganglion', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('medulla oblongata', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('UBERON:0009050', ()), ('UBERON:0001896', ()))","(('nucleus of solitary tract', ()), ('medulla oblongata', ()))"
